apartment_name,line_name,distance_meters,distance_km
방배2차상지리츠빌,방배,680.63562752,0.68
방배2차상지리츠빌,방배,680.63562752,0.68
방배2차현대홈타운,총신대입구(이수),466.76918785,0.47
방배2차현대홈타운,총신대입구(이수),466.76918785,0.47
방배3차e-편한세상,내방,752.75742958,0.75
방배3차현대홈타운,총신대입구(이수),599.14045454,0.60
방배3차현대홈타운,총신대입구(이수),599.14045454,0.60
방배5차상지리츠빌,내방,709.68917284,0.71
방배CJ나인빌1차,내방,437.56590905,0.44
방배CJ나인빌2차,내방,443.0982836,0.44
방배갤러리,내방,586.86531135,0.59
방배노블힐스,방배,718.27228183,0.72
방배노블힐스,방배,718.27228183,0.72
방배대성유니드아파트,이수,518.42649817,0.52
방배대우(562-1),방배,822.82857926,0.82
방배대우(562-1),방배,822.82857926,0.82
방배대우디오빌,총신대입구(이수),197.13064766,0.20
방배대우디오빌,총신대입구(이수),197.13064766,0.20
방배대우멤버스카운티(809-17),내방,557.84553126,0.56
방배대우멤버스카운티201,내방,483.72886238,0.48
방배대우멤버스카운티501,내방,673.09970787,0.67
방배대우멤버스카운티502,내방,639.5066145,0.64
방배대우유로카운티,내방,494.53066364,0.49
방배동갤러리하우스3,내방,713.28180564,0.71
방배동동양파라곤,방배,458.29796556,0.46
방배동동양파라곤,방배,458.29796556,0.46
방배디오슈페리움Ⅰ,총신대입구(이수),100.04143401,0.10
방배디오슈페리움Ⅰ,총신대입구(이수),100.04143401,0.10
방배래미안타워,사당,794.21888649,0.79
방배래미안타워,사당,794.21888649,0.79
방배렉슬,내방,577.7513866,0.58
방배롯데캐슬로제,내방,306.38718006,0.31
방배브라운가,내방,475.2990643,0.48
방배블레스밸리,방배,518.38451773,0.52
방배블레스밸리,방배,518.38451773,0.52
방배빌라트,내방,480.45954101,0.48
방배샤인힐6차,내방,412.98271483,0.41
방배서리풀힐스,방배,267.7777642,0.27
방배서리풀힐스,방배,267.7777642,0.27
방배신동아럭스빌,방배,746.96492305,0.75
방배신동아럭스빌,방배,746.96492305,0.75
방배신삼호,구반포,514.92681455,0.51
방배씨티(보성),내방,390.39065331,0.39
방배아이파크,총신대입구(이수),644.1546203,0.64
방배아이파크,총신대입구(이수),644.1546203,0.64
방배아크로리버,구반포,467.97959038,0.47
방배아크로타워,방배,280.01576069,0.28
방배아크로타워,방배,280.01576069,0.28
방배아트e-편한세상102,사당,812.6817883,0.81
방배아트e-편한세상102,사당,812.6817883,0.81
방배아트e-편한세상103,사당,848.79870512,0.85
방배아트e-편한세상103,사당,848.79870512,0.85
방배아트e-편한세상106,방배,854.70654138,0.85
방배아트e-편한세상106,방배,854.70654138,0.85
방배아트e편한세상101,사당,778.43540219,0.78
방배아트e편한세상101,사당,778.43540219,0.78
방배아트e편한세상105,방배,864.15824672,0.86
방배아트e편한세상105,방배,864.15824672,0.86
방배아펠바움,내방,856.35522198,0.86
방배어울림,방배,649.8944751,0.65
방배어울림,방배,649.8944751,0.65
방배엔스위트,사당,559.87159857,0.56
방배엔스위트,사당,559.87159857,0.56
방배우성,사당,248.34338815,0.25
방배우성,사당,248.34338815,0.25
방배임광3차,방배,759.99963336,0.76
방배임광3차,방배,759.99963336,0.76
방배자이,내방,507.27016495,0.51
방배타운하우스,총신대입구(이수),777.88319863,0.78
방배타운하우스,총신대입구(이수),777.88319863,0.78
방배포레스트,내방,560.11224538,0.56
방배한화,방배,397.59630094,0.40
방배한화,방배,397.59630094,0.40
방배현대멤피스2,방배,144.51675627,0.14
방배현대멤피스2,방배,144.51675627,0.14
방배현대빌라트(999-2),방배,744.02349497,0.74
방배현대빌라트(999-2),방배,744.02349497,0.74
방배힐2차,내방,481.65358798,0.48
방산아파트,한성대입구(삼선교),837.99798891,0.84
방산아파트,한성대입구(삼선교),837.99798891,0.84
방신서광,개화산,400.54357421,0.40
방원예뜨랑,사가정,1459.09788509,1.46
방이금호어울림,한성백제,457.90906122,0.46
방이동그린파크,한성백제,222.67480814,0.22
방주기픈샘,까치산,817.42279943,0.82
방주기픈샘2,까치산,781.0832287,0.78
방주아크빌,까치산,944.26148293,0.94
방학동삼성래미안1,방학,271.29629036,0.27
방학동삼성래미안2,방학,320.50546373,0.32
방화3차우림필유,개화산,491.74176174,0.49
방화3차태승훼미리,공항시장,516.21286084,0.52
방화4단지,방화,176.86753996,0.18
방화5,방화,221.62509867,0.22
방화그린,방화,623.89383682,0.62
방화동2차태승훼미리,개화산,399.02454033,0.40
방화동동부센트레빌(875번지),방화,362.83403565,0.36
방화동진로아파트,방화,383.06222696,0.38
배재현대,고덕,240.87461499,0.24
백경,상도,422.63172525,0.42
백광,홍대입구,1204.61201588,1.20
백광,홍대입구,1204.61201588,1.20
백두골드,4.19민주묘지,738.48626181,0.74
백련미라보,가좌,1160.55182104,1.16
백련산힐스테이트1차,새절(신사),1033.85129936,1.03
백련산힐스테이트2차,새절(신사),876.64686744,0.88
백련산힐스테이트3차,새절(신사),991.57316493,0.99
백록빌라,남구로,106.06333368,0.11
백림금호,양원,743.87844708,0.74
백명TRENDYAPT,월드컵경기장(성산),634.24888809,0.63
백영아파트,태릉입구,282.76303542,0.28
백운,독산,406.24969662,0.41
백운스위트빌,석수,584.40929874,0.58
백운한비치,금천구청,1647.83227837,1.65
백운한비치(나),가산디지털단지,925.39810711,0.93
백운한비치Ⅱ,금천구청,1425.3160478,1.43
백조,쌍문,792.31170561,0.79
백조,쌍문,792.31170561,0.79
버넷하임1,신설동,252.29528136,0.25
번동금호어울림,미아(서울사이버대학),940.31584303,0.94
번동금호어울림,미아(서울사이버대학),940.31584303,0.94
번동솔그린,미아(서울사이버대학),1177.60122186,1.18
번동솔그린,미아(서울사이버대학),1177.60122186,1.18
번동한양아파트,미아(서울사이버대학),1346.86911511,1.35
번동한양아파트,미아(서울사이버대학),1346.86911511,1.35
번영빌라,남구로,178.42902793,0.18
범신칼릭스빌,청담,691.75176199,0.69
범양,길음,264.17555724,0.26
범양,길음,264.17555724,0.26
범양프레체,중랑,52.16962749,0.05
범하세라믹,당고개,601.01393941,0.60
범하세라믹,당고개,601.01393941,0.60
베니하우스,잠원,25.57817714,0.03
베니하우스,잠원,25.57817714,0.03
베라체캠퍼스,회기,202.26412442,0.20
베로니스2차,내방,653.81835419,0.65
베로니스3차,내방,632.78034326,0.63
베로니스5차,내방,793.85640593,0.79
베로니스6차,서초,777.94781233,0.78
베로니스6차,서초,777.94781233,0.78
베르체,효창공원앞,421.35793554,0.42
베벌리힐즈,새절(신사),1567.83456146,1.57
베스트빌,굽은다리(강동구민회관앞),384.10090328,0.38
베스트휴,석촌고분,425.44016266,0.43
벧엘블레스빌,응암,426.65911892,0.43
벨라빌,매봉,194.43939825,0.19
벨라빌,매봉,194.43939825,0.19
벨러스빌,논현,228.90487828,0.23
벨러스빌,논현,228.90487828,0.23
벨루체팰리스,내방,500.75973624,0.50
벽산,용답,206.70355689,0.21
벽산,용답,206.70355689,0.21
벽산3,금천구청,2122.49937492,2.12
벽산늘푸른,증미,386.13619343,0.39
벽산라이브파크,솔샘,267.01242467,0.27
벽산메가트리움,삼각지,321.59703433,0.32
벽산미라지타워,신목동,985.68076294,0.99
벽산베스트블루밍,양천구청,1039.86500451,1.04
